Property ID,Property ZIP,Year Built,Unit,Beds,Baths,Floorplan,Lease Id,Type,Tenant Id,Online?,Renewal,Lease Start,Lease End,Rent,Income,Verified Income,Employer,Status,Birthday,Previous City,Previous State,Previous ZIP,Previous Country,Referral,Moving From,Industry,Pets1,Pets2,Pets3,Insurent1,Insurent2,Score,Unit,Unit Type,SF,Resident,Market Rent,Actual Rent,Move In Date,Lease Expiration Date,Move Out Date,Married,Household Type,Gender,# of Occupants,# of Children,Work from Home?
162194,11217,2013,32J,1,1,"1 BR, 1 BA, Balcony",21424425,INDIVIDUAL,53635586,Y,FALSE,7/15/2016,7/31/2018,3800,55000,0,SUNY Downstate,Approved,4/1/1989,Davie,FL,33328,US,Search Engine,USA,0,0,None,none,No,0,4.4,32J,1-683mb,683,t0025230,6600,3800,7/15/2016,7/31/2018,0,N,Couple,MF,2,0,No
162194,11217,2013,39C,0,1,"STU, 1 BA",21483914,INDIVIDUAL,53752134,Y,FALSE,7/15/2016,7/31/2017,3150,60000,0,Jetsynthesys,Approved,11/1/1963,Whitehouse Station,NJ,8889,US,Broker,Tri-state,0,0,None,none,No,0,4.4,39C,0-610mw,610,t0025240,5250,3150,7/15/2016,7/31/2017,0,N,Single,F,1,0,No
162194,11217,2013,5A,1,1,"1 BR, 1 BA",21696652,INDIVIDUAL,54138899,Y,FALSE,7/15/2016,7/31/2017,3500,210000,210000,Flexpoint Ford LLC,Closed,10/1/1990,New York,NY,10038,US,Streeteasy,Manhattan,0,0,None,none,No,0,8.8,5A,1-670m,670,t0025248,6300,3500,7/15/2016,7/31/2017,0,N,Couple,MF,2,0,No
162194,11217,2013,17A,1,1,"1 BR, 1 BA, Balcony",21986142,INDIVIDUAL,54670247,Y,FALSE,7/15/2016,7/31/2018,3800,140000,140000,Electron Capital,Approved,5/1/1983,Bronx,NY,10452,US,Broker,NYC Other (Staten Island and Bronx),0,0,None,none,No,0,8.2,17A,1-731mb,731,t0025268,6300,3800,7/15/2016,7/31/2018,0,N,Single,F,1,0,No
162194,11217,2013,9K,0,1,"STU, 1 BA",22123511,INDIVIDUAL,54926220,Y,FALSE,7/15/2016,7/31/2017,2750,111000,127200,Cornerstone Research,Closed,8/1/1991,Brooklyn,NY,11249,US,Streeteasy,Brooklyn,"Law (lawyer, legal staff)",No,None,none,No,0,9.1,9K,0-560m,560,t0025284,5250,2750,6/15/2016,7/31/2017,0,Y,Couple,MF,2,0,No
197121,10016,0,18B,2,2,2-BED/ 2 BATH + TERRACE,23109551,INDIVIDUAL,56729893,N,TRUE,7/17/2016,2/28/2017,6000,0,0,0,Closed,1/1/1970,0,0,0,0,Unknown,0,0,0,0,two,No,0,-100,18B,2-2BTU,1163,t0025114,6000,6000,4/17/2014,2/28/2017,0,N,Couple,MM,2,0,No
162194,11217,2013,11H,0,1,"STU, 1 BA",21984305,INDIVIDUAL,54666338,N,FALSE,7/18/2016,7/31/2017,2650,78000,77584,City of Albany,Closed,9/1/1974,East Greenbush,NY,12061,US,Website,USA,0,0,0,none,No,0,8.6,11H,0-539m,539,t0025267,6208.13,2650,7/18/2016,7/31/2017,0,Y,Couple,MF,2,0,No
197121,10016,0,07L,2,2,2-BED/ 2 BATH,22576224,INDIVIDUAL,55748255,N,TRUE,7/19/2016,3/31/2017,5570,0,0,0,Closed,11/1/1990,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,07L,2-2bu,1155,t0025009,5330,5570,7/19/2015,3/31/2017,0,N,Roommates,M,3,0,No
197121,10016,0,10B,0,1,STUDIO / 1 - BATH,22653057,INDIVIDUAL,55888818,Y,FALSE,7/22/2016,7/31/2018,3655,85000,0,PricewaterhouseCoopers,Closed,5/1/1989,New York,NY,10022,US,Broker,0,0,0,None,none,No,0,9,10B,1-JrR,497,t0025326,2839,3655,7/22/2016,7/21/2017,0,N,Couple,MF,2,0,No
162194,11217,2013,6A,1,1,"1 BR, 1 BA",21857388,INDIVIDUAL,54444767,Y,FALSE,7/22/2016,5/31/2018,3450,230000,230000,"Weil, Gotshal & Manges LLP",Approved,4/1/1985,New York,NY,10012,US,Personal Referral,Manhattan,0,0,None,none,No,0,8.8,6A,1-670m,670,t0025258,6363,3450,7/22/2016,5/31/2018,0,N,Single,M,1,0,No
197121,10016,0,21M,0,1,ALCOVE STUDIO / 1BATH + FIREPLACE,23000298,INDIVIDUAL,56514542,Y,FALSE,7/25/2016,7/31/2017,3944,475000,0,"Five Rings, LLC",Closed,5/1/1990,New York,NY,10016,US,Transfer,0,0,0,None,none,No,0,-100,21M,1-JrR,550,t0025363,3944,3944,7/25/2016,7/31/2017,0,N,Single,M,1,0,No
197121,10016,0,04H,2,2,2-BED/ 2 BATH,22566529,INDIVIDUAL,55734114,N,TRUE,7/27/2016,4/30/2017,5483,0,0,0,Closed,11/1/1942,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,04H,2-2bu,1186,t0024966,5483,5483,7/27/2015,4/30/2017,0,N,Single,M,1,0,No
162194,11217,2013,27B,1,1,"1 BR, 1 BA, Balcony",22640558,INDIVIDUAL,55858667,Y,FALSE,7/27/2016,7/31/2017,3750,130000,130000,AlixPartners,Approved,7/1/1985,Boston,MA,2114,US,Broker,USA,0,0,None,none,No,0,6,27B,1-696mb,696,t0025324,6615,3750,7/27/2016,7/31/2017,0,?,Couple,MF,2,0,No
197121,10016,0,04B,0,1,STUDIO / 1 - BATH,22497295,INDIVIDUAL,55604274,Y,FALSE,7/28/2016,7/31/2017,3300,197846.12,0,United Nations,Closed,9/1/1984,New York,NY,10022,US,Broker,0,0,0,None,none,No,0,7.7,04B,1-JrR,497,t0025328,3300,3300,7/28/2016,7/31/2017,0,N,Single,M,1,0,No
197121,10016,0,04N,0,1,ALCOVE STUDIO / 1 - BATH,22904225,INDIVIDUAL,56331306,Y,FALSE,7/29/2016,7/31/2017,3650,73000,0,NYU/ Bellevue,Closed,3/1/1985,Philadelphia,PA,19107,US,Streeteasy,0,0,0,None,none,No,0,5.6,04N,1-JrR,566,t0025340,3650,3650,7/29/2016,7/28/2017,0,N,Single,F,1,0,No
197121,10016,0,05N,0,1,ALCOVE STUDIO / 1 - BATH,23170067,INDIVIDUAL,56840643,Y,FALSE,7/29/2016,7/31/2017,3575,40000,0,Parsons School of Design,Closed,4/1/1990,New York,NY,10001,US,Broker,0,0,0,None,none,No,0,3.1,05N,1-JrR,566,t0025367,3575,3575,7/29/2016,7/31/2017,0,N,Single,F,1,0,No
156212,10028,1986,25-D,2,2,"2 Bed / 2 Bath, 950 sq. ft.",23190818,INDIVIDUAL,56895660,Y,FALSE,7/29/2016,9/30/2017,7700,360000,0,The David Samuel Group,Closed,11/1/1990,Brooklyn,NY,11222,US,Web Search,Brooklyn,"Creative (media, advertising, fashion)",No,None,none,No,0,7.5,25-D,d5-col,1105,t0139298,7900,7700,07/29/2016,09/30/2017,0,No,Couple,M,2,0,N
162194,11217,2013,23E,1,1,"1 BR, 1 BA, Balcony",22251989,INDIVIDUAL,55156260,Y,FALSE,7/30/2016,7/31/2017,3750,97500,97500,"Kagan Lubic Lepper FInkelstein & Gold., LLP",Closed,7/1/1988,New York,NY,10023,US,Streeteasy,Manhattan,0,0,None,none,No,0,9.4,23E,1-725mb,725,t0025308,6600,3750,6/30/2016,7/31/2017,0,Y,Couple,MF,2,0,No
197121,10016,0,22B,2,2,2-BED/ 2 -  BATH,23055417,INDIVIDUAL,56636300,Y,TRUE,7/31/2016,4/30/2017,5800,0,0,0,Closed,9/1/1993,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,22B,2-2BFPU,1163,t0025146,5673,5800,7/31/2015,4/30/2017,0,N,Roommates,F,3,0,No
197121,10016,0,23M,0,1,ALCOVE STUDIO / 1- BATH + FIREPLACE,23283804,INDIVIDUAL,57075757,Y,FALSE,7/31/2016,7/31/2017,3900,45000,0,Aon Hewitt,Closed,2/1/1986,Kissimmee,FL,34744,US,Streeteasy,0,0,0,Two,three,No,0,5.1,23M,1-jrfpr,550,t0025370,3900,3900,7/31/2016,7/31/2017,0,N,Couple,MF,2,0,No
197121,10016,0,20F,1,1,1-BED / 1-BATH + BALCONY,22535901,INDIVIDUAL,55682826,Y,FALSE,8/1/2016,7/31/2017,5250,124000,0,Kuwait Mission,Closed,4/1/1973,Manhattan,NY,10016,US,Streeteasy,0,0,0,None,none,No,0,5.6,20F,1-r,865,t0025318,5250,5250,8/1/2016,7/31/2017,0,N,Single,F,1,0,No
197121,10016,0,04G,1,1,1-BED / 1-BATH,22777769,INDIVIDUAL,56112542,Y,FALSE,8/1/2016,7/31/2017,4125,85000,0,J.P. Morgan,Closed,10/1/1994,Durham,NC,27708,US,Broker,0,0,0,None,none,No,0,8.7,04G,1-r,658,t0025330,4125,4125,8/8/2016,7/31/2017,0,N,Couple,MF,2,0,No
197121,10016,0,15E,1,1,1-BED / 1-BATH,23416351,INDIVIDUAL,57318500,N,TRUE,8/1/2016,4/30/2017,4120,0,0,0,Approved,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,15E,1bd/1b-r,683,t0025085,4120,4120,6/1/2009,4/30/2017,0,N,Single,M,1,0,No
162194,11217,2013,18A,1,1,"1 BR, 1 BA, Balcony",21725799,INDIVIDUAL,33442385,N,TRUE,8/1/2016,7/31/2017,3760,200000,232500.06,AllianceBernstein L.P.,Approved,4/1/1981,New York,NY,10019,US,Property Website,0,0,0,0,0,No,0,9.4,18A,1-731mb,731,t0023678,6060,3760,7/30/2014,7/31/2017,0,Y,Single,M,1,0,No
162194,11217,2013,19F,0,1,"STU, 1 BA",21725896,INDIVIDUAL,34488993,N,TRUE,8/1/2016,7/31/2017,2825,60000,60519,Lutheran medical center,Approved,7/1/1989,Brooklyn,NY,11215,US,Broker,NYC Other (Staten Island and Bronx),"Medical (doctor, nurse)",No,0,0,No,0,4.5,19F,0-511m,511,t0023819,5050,2825,8/1/2014,7/31/2017,0,N,Roommates,FF,2,0,No
162194,11217,2013,14C,2,2,"2 BR, 2 BA",22662753,INDIVIDUAL,55899436,Y,FALSE,8/1/2016,7/31/2018,4825,529285.64,174700,Footlocker,Closed,10/1/1970,Fort Lauderdale,FL,33301,US,Broker,USA,0,0,None,none,No,0,6,14C,2-925m,925,t0025325,8400,4825,8/1/2016,8/31/2018,0,0,Not Available,Not Available,Not Available,0,Not Available
145511,10009,0,10C,0,1,Studio/1 Bath,23089910,INDIVIDUAL,56693889,Y,FALSE,8/1/2016,7/31/2017,2675,130000,0,ABC News,Approved,9/1/1989,New York,NY,10016,US,Streeteasy,0,0,0,None,none,No,0,6,10C,s-510ra,510,t0025388,5773.56,2675,8/11/2016,7/31/2017,0,N,Single,F,1,0,Not Available
156212,10028,1986,12-G,2,2,"2 Bed / 2 Bath, 950 sq. ft.",22258521,INDIVIDUAL,55182795,Y,FALSE,8/1/2016,9/30/2018,6610,300000,318287.5,FTI Consulting,Closed,11/1/1974,New York,NY,10021,US,CityRealty.com,Manhattan,"Financial (banking, accountant, insurance)",No,None,none,No,0,9.3,12-G,b2-col,1075,t0138411,7000,6610,08/01/2016,09/30/2018,0,Yes,Family,M,3,1,N
156212,10028,1986,11-G,2,2,"2 Bed / 2 Bath, 1005 sq. ft.",22675497,INDIVIDUAL,55925555,N,FALSE,8/1/2016,9/30/2018,6580,100000,0,Bleu Coffee Mgmt,Approved,5/1/1963,New York,NY,10006,US,Sign,Manhattan,"Technology (computer, IT)",Dog over 25 lbs,0,one,No,0,4.4,11-G,b2-col,1075,t0139125,7000,6580,08/01/2016,09/30/2018,0,No,Single,F,2,1,Y
156212,10028,1986,34-D,2,2,"2 Bed / 2 Bath, 950 sq. ft.",22912674,INDIVIDUAL,56360839,Y,FALSE,8/1/2016,7/31/2017,7925,285000,285858,Serge Massat,Closed,11/1/1971,Harrison,NY,10528,US,Broker,Tri-state,"Creative (media, advertising, fashion)",No,None,none,No,0,4.8,34-D,d5-col,1105,t0139997,7900,7925,08/01/2016,07/31/2017,0,Yes,Family,M,4,2,N
156212,10028,1986,14-C,3,2.5,"3 Bed / 2.5 Bath, 1050 sq. ft.",23023532,INDIVIDUAL,56581910,Y,FALSE,8/1/2016,7/31/2017,8325,383500,383500,UBS,Closed,2/1/1974,New York,NY,10128,US,Streeteasy,Manhattan,"Financial (banking, accountant, insurance)",No,None,none,No,0,8.8,14-C,c7-col,1050,t0139124,7500,8325,08/01/2016,07/31/2017,0,Yes,Family,M,5,3,N
156212,10028,1986,15-A,0,1,Studio/1Bath,23226997,INDIVIDUAL,56961317,Y,FALSE,8/1/2016,9/30/2017,6550,137500,137500,Hospital for Special Surgery,Closed,10/1/1990,Baltimore,MD,21211,US,Streeteasy,USA,"Medical (doctor, nurse)",No,None,none,No,0,8.8,15-A,b1-col,950,t0139302,7000,6550,08/01/2016,09/30/2017,0,Yes,Couple,M,2,0,N
197121,10016,0,04M,0,1,ALCOVE STUDIO / 1 - BATH,23315158,INDIVIDUAL,57135597,N,TRUE,8/2/2016,4/1/2017,3125,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,04M,0-u,550,t0024970,3125,3125,8/2/2015,4/1/2017,0,N,Single,F,1,0,No
162194,11217,2013,30B,1,1,"1 BR, 1 BA, Balcony",21909548,INDIVIDUAL,54537018,Y,FALSE,8/3/2016,8/31/2018,3830,127875,117875,Hightower,Closed,2/1/1986,New York,NY,10012,US,Sign,Manhattan,"Technology (computer, IT)",No,None,none,No,0,8.5,30B,1-696mb,696,t0025261,6300,3830,8/3/2016,8/31/2018,0,Y,Couple,MF,2,0,No
162194,11217,2013,5H,0,1,"STU, 1 BA",22579206,INDIVIDUAL,55752202,Y,FALSE,8/3/2016,8/31/2017,2750,140000,140000,Fiverr,Approved,12/1/1986,Manhattan,NY,10024,US,Streeteasy,Manhattan,0,0,None,none,No,0,7.6,5H,0-638m,638,t0025320,5302.5,2750,8/5/2016,8/31/2017,0,N,Single,F,1,0,No
197121,10016,0,17B,1,1,1-BED / 1-BATH,22457895,INDIVIDUAL,55532610,Y,FALSE,8/5/2016,7/31/2018,3875,300000,0,Self Employee,Closed,6/1/1959,New York,NY,10025,US,Broker,0,0,0,None,none,No,0,9.1,17B,1-r,580,t0025311,3875,3875,8/5/2016,7/31/2018,0,N,Single,M,1,0,No
156212,10028,1986,16-A,2,2,"2 Bed / 2 Bath, 950 sq. ft.",23532094,INDIVIDUAL,57541315,N,FALSE,8/5/2016,8/31/2018,6680,180000,180000,"Davis, Polk and Wardwell",Canceled,4/1/1987,New York,NY,10016,US,Property Website,Manhattan,"Law (lawyer, legal staff)",No,0,0,No,0,7.4,16-A,b1-col,950,t0139778,7000,6680,08/30/2016,08/31/2018,0,Yes,Couple,M,2,0,N
197121,10016,0,09A,0,1,ALCOVE STUDIO / 1 - BATH,21417648,INDIVIDUAL,53621954,N,FALSE,8/6/2016,5/31/2017,3850,0,0,0,Closed,1/0/1900,0,0,0,0,Transfer,0,0,0,0,none,No,0,-100,09A,1-JrR,531,t0025244,3850,3850,8/6/2016,5/31/2017,0,Y,Family,MF,2,0,No
162194,11217,2013,15A,1,1,"1 BR, 1 BA, Terrace",23329343,INDIVIDUAL,57156157,Y,FALSE,8/6/2016,8/31/2017,4200,1700000,0,Amazon.com,Closed,10/1/1958,Bellevue,WA,98006,US,Personal Referral,USA,0,0,None,none,No,0,4.4,15A,1-731MT,731,t0025378,6615,4200,8/6/2016,8/31/2017,0,Y,Couple,MF,2,0,No
162194,11217,2013,9H,0,1,"STU, 1 BA",23300416,GUARANTOR,57103883,Y,FALSE,8/7/2016,8/31/2017,2650,44100,44100,Westlake Christian School,Closed,7/1/1961,Oldsmar,FL,34677,US,Broker,USA,"Education (professor, administrator)",No,None,none,No,0,6,9H,0-512m,512,t0025375,5500,2650,8/7/2016,8/31/2017,0,N,Single,M,1,0,No
162194,11217,2013,23B,1,1,"1 BR, 1 BA, Balcony",22087212,INDIVIDUAL,54855247,Y,FALSE,8/10/2016,8/31/2017,3750,175000,183756,Kings County Hospital Center,Closed,5/1/1950,Florham park,NJ,7932,US,Streeteasy,Tri-state,0,0,None,none,No,0,8.1,23B,1-696mb,696,t0025297,6300,3750,8/10/2016,8/31/2017,0,N,Single,M,1,0,No
162194,11217,2013,26B,1,1,"1 BR, 1 BA, Balcony",22703028,INDIVIDUAL,55968082,Y,FALSE,8/10/2016,8/31/2018,3850,65000,0,Uncommon Schools,Approved,10/1/1984,San francisco,CA,94107,US,Broker,USA,0,0,None,none,No,0,4.4,26B,1-696mb,696,t0025322,6300,3850,8/10/2016,8/31/2018,0,N,Single,M,1,0,No
197121,10016,0,07F,0,1,STUDIO / 1 - BATH,23216206,INDIVIDUAL,56940177,N,TRUE,8/11/2016,4/10/2017,2804,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,07F,0-u,514,t0025004,2804,2804,8/11/2015,4/10/2017,0,N,Single,M,1,0,No
162194,11217,2013,24G,0,1,"STU, 1 BA",23015607,STUDENT,56560271,Y,FALSE,8/13/2016,8/31/2017,2850,30000,0,NYU Law School,Closed,5/1/1989,Brooklyn,NY,11201,US,Live in Neighborhood,Brooklyn,"Student (undergraduate, graduate)",No,None,none,No,0,4.4,24G,0-521m,521,t0025341,5512.5,2850,8/13/2016,8/31/2017,0,N,Single,F,1,0,No
197121,10016,0,22M,0,1,ALCOVE STUDIO / 1BATH + FIREPLACE,23277168,STUDENT,57053980,Y,FALSE,8/15/2016,8/31/2017,3800,86000,0,Barclays,Closed,10/1/1994,New York,NY,10012,US,Streeteasy,0,0,0,None,none,No,0,8.7,22M,1-JrR,550,t0025368,3800,3800,8/15/2016,8/14/2017,0,N,Couple,MF,2,0,No
197121,10016,0,12N,0,1,ALCOVE STUDIO / 1 - BATH,23457635,INDIVIDUAL,57402557,Y,FALSE,8/15/2016,8/31/2017,3465,160000,0,Vedder Price,Closed,5/1/1990,New York,NY,10019,US,Streeteasy,0,0,0,None,none,No,0,8.8,12N,1-JrR,566,t0025377,3465,3465,8/15/2016,8/14/2017,0,N,Couple,MF,2,0,No
197121,10016,0,16N,0,1,ALCOVE STUDIO / 1 - BATH,23535082,INDIVIDUAL,57546428,Y,FALSE,8/15/2016,8/31/2017,3545,65000,0,"Dr. Grigoriy Goldenberg, MD",Closed,4/1/1973,New York,NY,10016,US,Streeteasy,0,0,0,None,none,No,0,7.8,16N,1-JrR,566,t0025387,3545,3545,8/15/2016,8/31/2017,0,Y,Family,MF,2,1,No
162194,11217,2013,33F,0,1,"STU, 1 BA",22476166,INDIVIDUAL,55562526,Y,FALSE,8/15/2016,8/31/2017,2900,119000,119000,Microsoft,Closed,6/1/1973,East Lansing,MI,48823,US,Streeteasy,USA,0,0,None,none,No,0,6.1,33F,0-515m,515,t0025319,5250,2900,8/15/2016,8/31/2017,0,N,Single,F,1,0,No
162194,11217,2013,12E,0,1,"STU, 1 BA",22762908,INDIVIDUAL,56069619,Y,FALSE,8/15/2016,8/31/2017,2650,99419.57,55000,Tough Mudder Inc.,Closed,1/1/1987,New York,NY,10022,US,Sign,Manhattan,0,0,None,none,No,0,7.6,12E,0-516m,516,t0025334,5302.5,2650,8/15/2016,8/31/2017,0,?,Couple,MF,2,0,No
162194,11217,2013,20C,0,1,"STU, 1 BA",23294970,GUARANTOR,57082696,Y,FALSE,8/15/2016,8/31/2017,2750,750000,886909.01,F. Michael Stone An Acctcy Corp,Closed,1/1/1947,San Juan Capistrano,CA,92675,US,Search Engine,USA,"Law (lawyer, legal staff)",No,None,none,No,0,8.5,20C,0-501m,501,t0025381,5250,2750,8/15/2016,8/31/2017,0,N,Couple,MF,2,0,No
156212,10028,1986,11-E,1,1,1 Bed / 1 Bath,22777569,INDIVIDUAL,56111444,Y,FALSE,8/15/2016,8/31/2017,4120,385000,360000,The Blackstone Group,Closed,10/1/1988,New York,NY,10010,US,Streeteasy,Manhattan,"Real estate (developer, broker, architect, hospitality)",No,None,none,No,0,9.7,11-E,a71-col,670,t0139090,4120,4120,08/12/2016,08/31/2017,0,Yes,Couple,M,2,0,N
156212,10028,1986,13-E,1,1,1 Bed / 1 Bath,22908509,INDIVIDUAL,28308358,N,FALSE,8/15/2016,8/31/2017,4160,0,0,0,Closed,1/0/1900,0,0,0,0,Transfer,Manhattan,0,No,0,none,No,0,-100,13-E,a71-col,670,t0139713,4160,4160,08/15/2016,08/31/2017,0,No,Single,M,1,0,N
156212,10028,1986,33-F,4,3.5,4 Bed / 3.5 Bath,23150302,INDIVIDUAL,56820424,N,FALSE,8/15/2016,11/30/2017,16000,0.01,0.01,High Net Worth,Closed,5/1/1967,New York,NY,10021,US,Live in Neighborhood,Manhattan,Unemployed/retired,Dog over 25 lbs,0,two,No,0,1.3,33-F,d3-col,1882,t0139301,16000,16000,08/15/2016,11/30/2017,0,No,Family,F,3,2,N
197121,10016,0,06A,0,1,STUDIO / 1 - BATH,23311631,INDIVIDUAL,57126730,Y,FALSE,8/16/2016,8/31/2017,3100,0,0,N/A,Closed,8/1/1994,Seochogu,  ,0,KR,Broker,0,0,0,None,none,No,0,3.5,06A,0-R,480,t0025384,3100,3100,8/16/2016,8/31/2017,0,N,Single,M,1,0,No
162194,11217,2013,16G,0,1,"STU, 1 BA",22958973,INDIVIDUAL,56439349,Y,FALSE,8/16/2016,8/31/2017,2700,135000,135000,AlixPartners,Closed,8/1/1987,New York,NY,10002,US,Streeteasy,Manhattan,0,0,None,none,No,0,8.7,16G,0-521m,521,t0025337,5555,2700,8/16/2016,8/31/2017,0,Y,Couple,MF,2,0,No
197121,10016,0,08B,0,1,ALCOVE STUDIO / 1 - BATH,23619780,INDIVIDUAL,57715036,Y,FALSE,8/17/2016,8/31/2017,3600,0,0,Baruch College,Closed,8/1/1995,New York,NY,10025,US,Broker,0,0,0,None,none,No,0,3.5,08B,1-JrR,497,t0025392,3600,3600,8/17/2016,8/31/2017,0,N,Single,M,1,0,No
162194,11217,2013,27J,1,1,"1 BR, 1 BA, Balcony",23145284,INDIVIDUAL,56799712,Y,FALSE,8/17/2016,8/31/2017,3850,155000,0,ProClinical,Closed,1/1/1984,London,  ,SE8 3FB,GB,Website,Brooklyn,0,0,None,none,No,0,3.6,27J,1-683mb,683,t0025359,6300,3850,8/17/2016,8/31/2017,0,?,Couple,MF,2,0,No
156212,10028,1986,15-C,2,1.5,2 Bed/1.5 BA,22935145,INDIVIDUAL,56399422,Y,FALSE,8/18/2016,8/31/2017,8360,540000,605000,"W.P. Carey, Inc.",Closed,7/1/1966,Brooklyn,NY,11201,US,Broker,Brooklyn,"Law (lawyer, legal staff)",No,None,none,No,0,9.4,15-C,c7-col,1050,t0139232,8360,8360,08/18/2016,08/31/2017,0,Yes,Family,M,4,2,N
197121,10016,0,07A,0,1,STUDIO / 1 - BATH,23366200,INDIVIDUAL,57223864,Y,FALSE,8/19/2016,8/31/2017,3125,0,0,Yeshiva University,Closed,10/1/1993,Zhengzhou,  ,450000,CN,Broker,0,0,0,None,none,No,0,3.5,07A,0-R,480,t0025371,3125,3125,8/19/2016,8/31/2017,0,N,Single,M,1,0,No
197121,10016,0,11N,0,1,ALCOVE STUDIO / 1 - BATH,23526380,INDIVIDUAL,57532598,Y,FALSE,8/19/2016,8/18/2017,3440,105000,0,Morgan Stanley,Closed,8/1/1992,Chicago,IL,60606,US,Broker,0,0,0,None,none,No,0,8.4,11N,0-FPU,566,t0025383,3440,3440,8/19/2016,8/18/2017,0,N,Single,M,1,0,No
162194,11217,2013,36A,2,2,"2 BR, 2 BA, 2 Balconies",18245672,INDIVIDUAL,47688510,Y,FALSE,8/19/2016,8/31/2017,5950,160000,160000,Ropes & Gray,Closed,4/1/1990,Exeter,RI,2822,US,Transfer,USA,0,0,None,none,No,0,9,36A,21057mbb,1057,t0025403,8400,5950,8/19/2016,8/31/2017,0,N,Roommates,MF,3,0,No
198204,10023,0,1620,1,0,1_716,23161835,INDIVIDUAL,56845236,Y,FALSE,8/19/2016,8/31/2017,4260,180000,0,Akin Gump Strauss Hauer & Feld,Closed,4/1/1990,CAMBRIDGE,MA,2138,US,Property Website,0,0,0,None,none,No,0,8.1,1620,1_716,716,t0050121,4620,4260,8/19/2016,8/18/2017,0,Y,Couple,MF,2,0,No
197121,10016,0,11H,2,2,2-BED/ 2 BATH,22748473,INDIVIDUAL,55878615,Y,FALSE,8/20/2016,8/31/2017,7075,70000,0,Sterling Project Development,Closed,9/1/1992,New York,NY,10128,US,Broker,0,0,0,None,none,No,0,8.1,11H,3-Jr2BR,1186,t0025331,7075,7075,8/22/2016,8/31/2017,0,N,Roommates,M,3,0,No
197121,10016,0,05M,0,1,ALCOVE STUDIO / 1 - BATH,23420685,INDIVIDUAL,57333071,Y,FALSE,8/20/2016,8/31/2017,3480,0,0,None,Closed,8/1/1992,Long Island City,NY,11101,US,Broker,0,0,0,None,none,No,0,3.5,05M,1-JrR,550,t0025385,3480,3480,8/20/2016,8/31/2017,0,N,Couple,MF,2,0,No
197121,10016,0,22N,0,1,ALCOVE STUDIO / 1 - BATH,23766623,INDIVIDUAL,57987286,N,TRUE,8/21/2016,5/20/2017,3460,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,22N,0-u,566,t0025152,3460,3460,8/21/2014,5/20/2017,0,N,Single,F,1,0,No
197121,10016,0,07M,0,1,ALCOVE STUDIO / 1 - BATH,23491768,INDIVIDUAL,57458708,Y,FALSE,8/22/2016,8/31/2017,3490,60000,0,Student,Closed,6/1/1988,New York,NY,10009,US,Broker,0,0,0,None,none,No,0,4,07M,1-JrR,550,t0025393,3490,3490,8/22/2016,8/31/2017,0,N,Roommates,M,2,0,Yes
197121,10016,0,07J,1,1,1-BED / 1-BATH,23767115,INDIVIDUAL,57987912,N,TRUE,8/25/2016,5/24/2017,3695,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,07J,1bd/1b-r,658,t0025007,3550,3695,9/25/2015,5/24/2017,0,N,Single,F,1,0,No
197121,10016,0,19N,0,1,ALCOVE STUDIO / 1 - BATH,23731244,INDIVIDUAL,57923827,N,FALSE,8/26/2016,8/25/2017,3860,100000,0,0,Approved,7/1/1986,Brooklyn,NY,11201,US,Broker,0,0,0,0,none,No,0,6.9,19N,1-JrR,566,t0025412,3860,3860,8/26/2016,8/25/2017,0,N,Roommates,M,2,0,Yes
162194,11217,2013,18D,0,1,"STU, 1 BA",22962371,INDIVIDUAL,56450268,Y,FALSE,8/27/2016,8/31/2017,2700,103008.44,100786.23,Lehman College,Closed,3/1/1977,New York,NY,10013,US,Streeteasy,Manhattan,0,0,None,none,No,0,4.5,18D,0-510m,510,t0025336,5302.5,2700,8/27/2016,8/31/2017,0,N,Single,M,1,0,No
162194,11217,2013,30F,0,1,"STU, 1 BA",23406927,STUDENT,57291023,Y,FALSE,8/30/2016,8/31/2017,2900,0,0.01,0,Closed,12/1/1990,Brooklyn,NY,11201,US,Word of Mouth,Brooklyn,"Student (undergraduate, graduate)",No,None,none,No,0,9.4,30F,0-511m,511,t0025380,5512.5,2900,8/30/2016,8/31/2017,0,?,Couple,MF,2,0,No
156212,10028,1986,14-A,2,2,"2 Bed / 2 Bath, 950 sq. ft.",23611222,INDIVIDUAL,57700584,Y,FALSE,8/30/2016,10/31/2017,6620,500000,275000,Morgan Stanley,Closed,5/1/1983,New York,NY,10023,US,Property Website,Manhattan,"Financial (banking, accountant, insurance)",No,None,none,No,0,9.1,14-A,b1-col,950,t0139752,7000,6620,08/30/2016,10/31/2017,0,0,0,0,0,0,0
