movieId,title,genres,imdbId,tmdbId,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,title2,runtime,rt_score,imdb_votes
73569,Project A 2 ('A' gai wak juk jap) (1987),Action|Comedy|Crime,92501,21521,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Project A 2 ('A' gai wak juk jap),0,0,0
73676,Robin-B-Hood (Bo bui gai wak) (2006),Action|Comedy|Drama,485976,25676,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Robin-B-Hood (Bo bui gai wak),0,0,0
73681,"Concert, Le (2009)",Comedy|Drama,1320082,25205,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Concert, Le",0,0,0
73741,Ninja (2009),Action|Crime|Drama|Thriller,1182921,25602,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Ninja,0.144781145,0,0.006140027
73804,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),Adventure|Children|Comedy|Fantasy,463872,2395,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Asterix at the Olympic Games (Astérix aux jeux olympiques),0,0,0
73808,"Chaser, The (Chugyeogja) (2008)",Crime|Drama|Thriller,1190539,13855,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,"Chaser, The (Chugyeogja)",0,0,0
73822,Meantime (1984),Comedy|Drama,82727,57978,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Meantime,0.171717172,0.71,0.001535279
73854,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical,58536,13382,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Rudolph, the Red-Nosed Reindeer",0.079124579,0.95,0.012492548
73858,"Dennis the Menace Christmas, A (2007)",Comedy,918511,13358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dennis the Menace Christmas, A",0,0,0
73876,Undisputed II: Last Man Standing (2006),Action|Crime|Drama,443676,15255,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Undisputed II: Last Man Standing,0,0,0
73881,3 Idiots (2009),Comedy|Drama|Romance,1187043,20453,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3 Idiots,0.286195286,1,0.163792752
73929,Legion (2010),Action|Fantasy|Horror|Thriller,1038686,22894,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Legion,0.168350168,0.19,0.050228879
74075,Stan Helsing (2009),Comedy|Horror,1185266,23988,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Stan Helsing,0.181818182,0.14,0.006130245
74089,Peter Pan (1960),Children|Fantasy|Musical,54176,51120,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Peter Pan,0.12962963,0.8,0.06109702
74095,Wicked City (Yôjû toshi) (1987),Animation|Fantasy|Horror|Sci-Fi,98692,21453,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Wicked City (Yôjû toshi),0,0,0
74154,When in Rome (2010),Comedy|Romance,1185416,13477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,When in Rome,0.153198653,0.16,0.031216968
74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama,105438,94706,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El)",0,0,0
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,1187064,26466,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Triangle,0.166666667,0.8,0.048576213
74275,I Love You Phillip Morris (2009),Comedy|Drama|Romance,1045772,8952,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,I Love You Phillip Morris,0.164983165,0.71,0.047296361
74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance,92571,40724,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea),0,0,0
74324,Temple Grandin (2010),Drama,1278469,33602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Temple Grandin,0.18013468,1,0.013505016
74342,"Captain Newman, M.D. (1963)",Comedy|Drama|War,56903,33728,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Captain Newman, M.D.",0.212121212,0,0.001066271
74370,"House of the Devil, The (2009)",Horror|Thriller,1172994,25983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"House of the Devil, The",0,0,0
74450,Valentine's Day (2010),Comedy|Romance,817230,32856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Valentine's Day,0.21043771,0.18,0.058092766
74452,"Wolfman, The (2010)",Horror|Thriller,780653,7978,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"Wolfman, The",0,0,0
74458,Shutter Island (2010),Drama|Mystery|Thriller,1130884,11324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Shutter Island,0.232323232,0.68,0.547577602
74508,Persuasion (2007),Drama|Romance,844330,13949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Persuasion,0.156565657,0,0.006940002
74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",Action|Crime|Drama|Mystery|Thriller,1216487,24253,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,"Girl Who Played with Fire, The (Flickan som lekte med elden)",0,0,0
74530,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,814255,32657,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Percy Jackson & the Olympians: The Lightning Thief,0.198653199,0.49,0.089715699
74532,Cop Out (2010),Action|Comedy|Crime,1385867,23742,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cop Out,0.18013468,0.18,0.044367104
74545,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,1139328,11439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"Ghost Writer, The",0,0,0
74553,"Secret of Kells, The (2009)",Animation|Fantasy,485601,26963,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Secret of Kells, The",0,0,0
74580,"Spy Next Door, The (2010)",Action|Children|Comedy,1273678,23172,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spy Next Door, The",0,0,0
74624,Agora (2009),Adventure|Drama|Romance,1186830,26428,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Agora,0.213804714,0.53,0.033366358
74647,Motherhood (2009),Comedy,1220220,22805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Motherhood,0.151515152,0.2,0.002241235
74668,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),Action|Sci-Fi,1247640,15357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,District 13: Ultimatum (Banlieue 13 - Ultimatum),0,0,0
74677,"Yes Men Fix the World, The (2009)",Documentary,1352852,18489,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Yes Men Fix the World, The",0,0,0
74683,Mike Bassett: England Manager (2001),Comedy,282744,19962,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mike Bassett: England Manager,0.14983165,0,0.002746654
74685,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,455407,29427,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,"Crazies, The",0,0,0
74688,Dear John (2010),Drama|Romance|War,989757,22971,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Dear John,0.181818182,0.29,0.069393502
74696,Last Train Home (2009),Documentary|Drama,1512201,45576,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Last Train Home,0.143097643,1,0.001760272
74698,Tooth Fairy (2010),Comedy|Fantasy,808510,23023,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Tooth Fairy,0.17003367,0.18,0.020541755
74727,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),Comedy|Crime|Drama|Mystery,68519,20871,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Gentlemen of Fortune (Dzhentlmeny udachi),0,0,0
74750,[REC]² (2009),Horror|Thriller,1245112,10664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,[REC]²,0.131313131,0.88,0.083407199
74754,"Room, The (2003)",Comedy|Drama|Romance,368226,17473,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Room, The",0.168350168,0,3.64E-05
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,1014759,12155,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Alice in Wonderland,0.181818182,0.51,0.194104313
74791,"Town Called Panic, A (Panique au village) (2009)",Animation,1433540,40623,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Town Called Panic, A (Panique au village)",0,0,0
74795,Green Zone (2010),Action|Drama|Thriller|War,947810,22972,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Green Zone,0.193602694,0.54,0.066220775
74851,From Paris with Love (2010),Action|Crime,1179034,26389,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,From Paris with Love,0.154882155,0.38,0.058043311
74868,Dorian Gray (2009),Drama|Horror|Sci-Fi,1235124,23488,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Dorian Gray,0.188552189,0.45,0.031333268
74916,Greenberg (2010),Comedy|Drama,1234654,27583,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Greenberg,0.18013468,0.76,0.018235305
74946,She's Out of My League (2010),Comedy,815236,34016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,She's Out of My League,0.175084175,0.58,0.063452382
74948,Harry Brown (2009),Crime|Drama|Thriller,1289406,25941,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Harry Brown,0.173400673,0.63,0.043843207
75341,Remember Me (2010),Drama|Romance,1403981,23169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Remember Me,0.19023569,0.27,0.070399993
75389,"Burrowers, The (2008)",Horror|Thriller|Western,445939,15846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"Burrowers, The",0,0,0
75395,Frozen (2010),Drama|Horror|Thriller,1323045,44363,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Frozen,0.171717172,0.9,0.280001109
75416,Generation X (1996),Action|Adventure|Sci-Fi,116401,26623,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Generation X,0.146464646,0,0.000811931
75446,Little Ashes (2008),Drama,1104083,31299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Little Ashes,0.188552189,0.24,0.004455297
75803,Our Family Wedding (2010),Comedy,1305583,34563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Our Family Wedding,0.173400673,0.13,0.003469458
75805,"Bounty Hunter, The (2010)",Action|Comedy|Romance,1038919,27573,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Bounty Hunter, The",0.101010101,0,3.80E-06
75813,Leaves of Grass (2009),Comedy|Crime|Drama|Thriller,1151359,12834,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Leaves of Grass,0.176767677,0.61,0.013941959
75816,Women in Trouble (2009),Comedy,1247704,31723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Women in Trouble,0.154882155,0.29,0.003066753
75947,Mondo Cane (1962),Documentary,57318,32688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Mondo Cane,0.181818182,0.5,0.001664079
75985,Repo Men (2010),Action|Sci-Fi|Thriller,1053424,31867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Repo Men,0.186868687,0.21,0.052103277
76030,Case 39 (2009),Horror|Thriller,795351,28355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Case 39,0.183501684,0.21,0.03887597
76054,Oceans (Océans) (2009),Documentary|Drama,765128,36970,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Oceans (Océans),0,0,0
76060,"Slammin' Salmon, The (2009)",Comedy,1135525,34423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Slammin' Salmon, The",0,0,0
76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi,1231587,23048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hot Tub Time Machine,0.17003367,0.64,0.083585454
76091,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller,1216496,30018,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Mother (Madeo),0,0,0
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,892769,10191,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,How to Train Your Dragon,0.164983165,0.99,0.332625565
76143,"Bone Man, The (Der Knochenmann) (2009)",Crime|Thriller,1181927,21467,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Bone Man, The (Der Knochenmann)",0,0,0
76173,Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime,1149361,27936,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Micmacs (Micmacs à tire-larigot),0,0,0
76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,800320,18823,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Clash of the Titans,0.178451178,0.27,0.138918523
76251,Kick-Ass (2010),Action|Comedy,1250777,23483,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kick-Ass,0.196969697,0.76,0.270545423
76293,Date Night (2010),Action|Comedy|Romance,1279935,35056,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Date Night,0.148148148,0.66,0.078496481
76301,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",Animation|Children|Comedy|Romance,401398,13417,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Emperor's New Groove 2: Kronk's New Groove, The",0,0,0
76738,Steam of Life (Miesten vuoro) (2010),Documentary,1583323,52903,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Steam of Life (Miesten vuoro),0,0,0
76743,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) (2003),Action|Adventure|Comedy,314121,8980,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón),0,0,0
76751,American Drug War: The Last White Hope (2007),Crime|Documentary,1033467,25572,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,American Drug War: The Last White Hope,0.202020202,0,0.000846713
76763,"Runaways, The (2010)",Drama|Musical,1017451,27586,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Runaways, The",0,0,0
77177,Wild China (2008),Documentary,884762,141714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Wild China,0.101010101,0,0.001321155
77191,Death at a Funeral (2010),Comedy,1321509,34803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Death at a Funeral,0.151515152,0,0.055492303
77201,Valhalla Rising (2009),Action|Drama|War,862467,37861,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Valhalla Rising,0.156565657,0.71,0.028193692
77206,Diary of a Wimpy Kid (2010),Children|Comedy,1196141,33217,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diary of a Wimpy Kid,0.158249158,0.52,0.020968916
77233,"Union: The Business Behind Getting High, The (2007)",Comedy|Documentary,1039647,36443,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Union: The Business Behind Getting High, The",0,0,0
77266,Disgrace (2008),Drama,445953,12411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Disgrace,0.2003367,0.83,0.002724372
77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller,480255,34813,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"Losers, The",0,0,0
77414,"Last Song, The (2010)",Drama|Romance,1294226,35690,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Last Song, The",0,0,0
77421,Cyrus (2010),Comedy|Drama|Romance,1336617,39053,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Cyrus,0.153198653,0.8,0.017649997
77427,"Human Centipede, The (First Sequence) (2009)",Horror,1467304,37169,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Human Centipede, The (First Sequence)",0,0,0
77455,Exit Through the Gift Shop (2010),Comedy|Documentary,1587707,39452,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Exit Through the Gift Shop,0.146464646,0.95,0.031853361
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,1228705,10138,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,Iron Man 2,0.208754209,0.73,0.357180783
77667,MacGruber (2010),Action|Comedy,1470023,37931,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MacGruber,0.151515152,0.48,0.021538463
77688,Three Men and a Cradle (3 hommes et un couffin) (1985),Comedy,90206,4180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three Men and a Cradle (3 hommes et un couffin),0,0,0
77709,"Sky Crawlers, The (Sukai kurora) (2008)",Adventure|Animation|Drama,1056437,15877,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Sky Crawlers, The (Sukai kurora)",0,0,0
77795,Cargo (2009),Sci-Fi,381940,34069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cargo,0.176767677,0,0.014911495
77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller,1179056,23437,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,"Nightmare on Elm Street, A",0,0,0
77800,Four Lions (2010),Comedy|Drama,1341167,37495,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Four Lions,0.163299663,0.83,0.035719002
77841,St Trinian's 2: The Legend of Fritton's Gold (2009),Adventure|Comedy,1210106,37565,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,St Trinian's 2: The Legend of Fritton's Gold,0.178451178,0.14,0.003977051
77846,12 Angry Men (1997),Crime|Drama,118528,12219,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12 Angry Men,0.161616162,1,0.323858989
77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War,955308,20662,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Robin Hood,0.235690236,0.43,0.12972859
77881,Lovers & Leavers (Kuutamolla) (2002),Drama|Romance,307076,21245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Lovers & Leavers (Kuutamolla),0,0,0
77893,Merantau (2009),Action|Drama,1368116,34626,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Merantau,0.225589226,0,0.005041148
77931,Stingray Sam (2009),Comedy|Musical|Sci-Fi|Western,1355599,37511,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,Stingray Sam,0.102693603,0,0.000377162
78034,Cemetery Junction (2010),Comedy|Drama|Romance,1196204,36801,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Cemetery Junction,0.15993266,0.54,0.010362722
78039,Blue Valentine (2010),Drama|Romance,1120985,46705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Blue Valentine,0.188552189,0.87,0.092311814
78041,Killers (2010),Action|Comedy,1103153,37821,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Killers,0.168350168,0.1,0.0446209
78088,Buried (2010),Mystery|Thriller,1462758,26388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Buried,0.15993266,0.86,0.075382447
78103,Shake Hands with the Devil (2007),Drama|War,472562,30527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Shake Hands with the Devil,0.188552189,0.55,0.001640167
78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX,473075,9543,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,Prince of Persia: The Sands of Time,0.195286195,0.37,0.138033767
78116,Please Give (2010),Comedy|Drama,878835,40247,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Please Give,0.146464646,0.86,0.005775908
78142,Baarìa (2009),Comedy|Drama|War,1081935,25846,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Baarìa,0.274410774,0.55,0.003446089
78160,Ricky Gervais Live: Animals (2003),Comedy,397612,198306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ricky Gervais Live: Animals,0.122895623,0,0.002068414
78174,Sex and the City 2 (2010),Comedy|Drama|Romance,1261945,37786,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Sex and the City 2,0.245791246,0.15,0.037462426
78209,Get Him to the Greek (2010),Comedy,1226229,32823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Get Him to the Greek,0.183501684,0.72,0.087793476
78218,Unthinkable (2010),Drama|Thriller,914863,38199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Unthinkable,0.163299663,0,0.043549194
78264,"Back-up Plan, The (2010)",Comedy|Romance,1212436,34806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Back-up Plan, The",0,0,0
78266,Splice (2009),Horror|Sci-Fi|Thriller,1017460,37707,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Splice,0.175084175,0.75,0.047797976
78316,Letters to Juliet (2010),Drama|Romance,892318,37056,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Letters to Juliet,0.176767677,0.41,0.046798007
78349,Exam (2009),Mystery|Thriller,1258197,29917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Exam,0.17003367,0.63,0.051306563
78467,Jonah Hex (2010),Action|Drama|Thriller|Western,1075747,20533,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Jonah Hex,0.136363636,0.12,0.027983372
78469,"A-Team, The (2010)",Action|Comedy|Thriller,429493,34544,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"A-Team, The",0,0,0
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,435761,10193,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Toy Story 3,0.173400673,0.98,0.371500448
78544,Ricky Gervais Live 3: Fame (2007),Comedy,993779,198308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ricky Gervais Live 3: Fame,0.132996633,0,0.001414087
78574,Winter's Bone (2010),Drama|Thriller,1399683,39013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Winter's Bone,0.168350168,0.94,0.069413067
78620,"Scalphunters, The (1968)",Comedy|Western,63557,32068,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Scalphunters, The",0,0,0
78626,Barking Dogs Never Bite (Flandersui gae) (2000),Comedy|Horror,269743,21531,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Barking Dogs Never Bite (Flandersui gae),0,0,0
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,892791,10192,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Shrek Forever After (a.k.a. Shrek: The Final Chapter),0,0,0
78703,TiMER (2009),Comedy|Drama|Fantasy|Romance,1179794,39545,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,TiMER,0.166666667,0.64,0.006451431
78746,Best Worst Movie (2009),Documentary,1144539,40819,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Best Worst Movie,0.156565657,0.95,0.003855315
78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX,1325004,24021,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,"Twilight Saga: Eclipse, The",0,0,1.52E-05
78836,Enter the Void (2009),Drama,1191111,34647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Enter the Void,0.271043771,0.71,0.033194624
78893,"Last Airbender, The (2010)",Action|Adventure|Fantasy,938283,10196,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Last Airbender, The",0,0,0
78959,Endgame (2009),Drama,1217616,15102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Endgame,0.101010101,0,0.001761358
79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary,416716,76180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Empire of Dreams: The Story of the 'Star Wars' Trilogy,0.254208754,0,0.001680926
79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy,1308667,16023,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,South Park: Imaginationland,0,0,0
79057,Predators (2010),Action|Sci-Fi|Thriller,1424381,34851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Predators,0.18013468,0.65,0.10830371
79073,When You're Strange (2009),Documentary,1333667,37659,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,When You're Strange,0.144781145,0.61,0.004640617
79091,Despicable Me (2010),Animation|Children|Comedy|Crime,1323594,20352,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Despicable Me,0.15993266,0.81,0.251811221
